course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
AH 531,History of Museums and Exhibitions,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 536,"Neo-Classicism to Romanticism, 1789-1850",3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 537,"Impressionism to Post-Impressionism, 1850-1900",3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 538,Art of Early to Mid-Twentieth Century,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 539,Art of Mid to Late Twentieth Century,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 541,Contemporary Art in Context,3,,,Graduate standing in Art History or consent of instructor.,
AH 542,Internship in Museum Studies,3,,,AH 430,
AH 544,History of Graphic Design,3,,,"Graduate standing in School of Art, or consent of instructor.",
AH 545A,Museum-Gallery Practices,3,,,Graduate Standing or consent of instructor.,
AH 545B,Museum-Gallery Practices,3,,,AH 545A or consent of instructor.,
AH 546,Art History Methodologies and Writing,3,,,Graduate student in Art History.,
AH 547,Historiography of Art History,3,,,Graduate student in Art History or consent of instructor.,
AH 550,Art Theory and Criticism,3,,,Graduate Student in Art or Art History or consent of instructor.,
AH 555,Traditional Art of Africa: A Thematic Approach,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 556,Native American Art,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 557A,Pre-Columbian Art: Mesoamerica,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 557B,Pre-Columbian Art: The Andes,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 557C,Pre-Columbian Art,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 558,Art of Latin America: 1800-1940,3,,,"Graduate standing in Art or Art History, or consent of instructor.","Graduate standing in Art or Art History, or consent of instructor."
AH 559,Art of Latin America: 1940-Present,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 560,Art of Mexico,3,,,"Graduate Standing in Art or Art History, or consent of instructor.",
AH 565,Ancient Art of the Near East,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 566,Buddhist Art of India and S.E. Asia,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 567,Hindu and Islamic Art of India,3,,,"Graduate standing in Art or Art History, or consent of instructor.",
AH 568,Early Chinese Art,3,,,"Graduate standing in Art or Art History, or consent of instructor",
AH 569,Later Chinese Art,3,,,"Graduate standing in Art or Art History, or consent of instructor",
AH 570A,Japanese Buddhist Art to 1500,3,,,One of the following: AH 111A,
AH 570B,Japanese Art 1500-1868,3,,,Graduate student in Art or Art History or consent of instructor,
AH 571A,Modern Japanese Graphic Art,3,,,Graduate student in Art or Art History or consent of instructor,
AH 571B,Modern Japanese Plastic Art,3,,,Graduate student in Art or Art History or consent of instructor,
AH 571C,Modern Japanese Architecture,3,,,Graduate standing in Art History or consent of instructor,
AH 597,Seminar in Art History,3,,,Graduate Standing in School of Art or consent of instructor,
AH 598,Selected Topics in Art History,3,,,Graduate Standing in School of Art or consent of instructor,
AH 599Q,Special Studies in Museum Studies,3,,,Consent of instructor,
AH 693,Teaching Internship,3,,,Graduate Art History majors only,
AH 694,Graduate Studies: Directed Research,3,,,Art History MA Student and Consent of Thesis Committee Chair,
AH 698,Thesis,1,,,"Art History MA student, advancement to Candidacy and an approved Thesis Statement",
AIS 100B,Composition II,3,,,CSU General Education Written Communication Placement; credit in English ENGL,
AIS 101,Introduction to the Study of Native American People,3,,,Any GE Foundation course,
AIS 119,Introduction to Racial and Ethnic Studies,3,,,One GE Foundation course,One GE Foundation course
AIS 222,American Indian Museum Studies,3,,,One G.E. Foundation course.,
AIS 308,California Indian History,3,,,GE Foundation requirements.,
AIS 319,Racial and Ethnic Experience in the United States,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage.",
AIS 336,Indigenous Philosophies of Sustainability,3,,,"Completion of GE Foundation, one or more Explorations courses and upper-division standing.",
AIS 340,American Indian Literature,3,,,GE Foundation requirements.,
AIS 345,Working with American Indian and Indigenous Families,3,,,"Completion of General Education Foundation, one or more Explorations courses and upper-division standing.",
AIS 450,American Indian and Indigenous Cinema,3,,,Completion of GE Foundation courses; upper-division standing.,
AIS 454,Contemporary Indigenous Arts in the United States and,3,,,Completion of General Education Foundation.,
AIS 485,American Indians and the Law,3,,,"Completion of the GE Foundation requirement, completion of one or more Exploration courses and upper-division status.",
AIS 490,Selected Topics in American Indian Studies,1 -3,,,Consent of instructor.,
AIS 497,Fieldwork in American Indian Studies,1 -3,,,"Upper-division standing, consent of instructor.",
AIS 499,Directed Studies,1 -3,,,Consent of instructor.,
ALI 145,American Language Advanced I,3,,,Non-native speakers who score of 61-70 on the iBT TOEFL (Test of English as a Foreign,
ALI 150,American Language Advanced I,3,,,Non-native speakers who score between 71- 80 on the iBT TOEFL (Test of English as a,
AMST 142,Race and Hollywood,3,,,,One Foundation Course.
AMST 152,Surfing and American Culture,3,,,,One Foundation Course
AMST 310,Foodways in Contemporary America,3,,,Completion of GE Foundation Courses,
AMST 325,"Beauty Matters: Culture, Politics, Labor",3,,,Completion of GE Foundation courses.,
AMST 350,California Culture,3,,,GE Foundation requirement; upper-division standing.,
AMST 351,Celebrity in American Culture,3,,,GE Foundation requirement; upper-division standing,
AMST 360,Explorations in American Popular Culture,3,,,GE Foundation requirement; upper-division standing.,
AMST 399,Labor Activism in Los Angeles,3,,,GE Foundation; upper-division status.,
AMST 419,The Suburbs,3,,,GE Foundation Requirement; upper-division standing.,
AMST 421,Animals in American Culture,3,,,GE Foundation requirement; upper-division standing,
AMST 426,The American Studies Mixtape,3,,,GE Foundation requirement; upper-division standing.,
AMST 453,Television Borders: Cultural crossings in the US Southwest and,3,,,GE Foundation; Upper-division status.,
AMST 467,Histories and Cultures of Long Beach,3,,,GE Foundations; Upper-division status.,
AMST 495,Selected Topics in American Studies,3,,,GE Foundation; upper-division status.,
AMST 498,Senior Seminar in American Studies,3,,,Completion of AMST 300,6 additional units of upper-division AMST courses.
AMST 499,Directed Studies in American Studies,,,,Consent of instructor,Consent of instructor
ANTH 313,World Prehistory,3,,,GE Foundation requirement.,
ANTH 314,Global Ethnography,3,,,GE Foundation requirement.,
ANTH 329,Cultural Diversity in California,3,,,GE Foundation requirement. Students must have scored 11 or higher on the GWAR Placement Examination or successfully completed the necessary portfolio course that is a prerequisite for a GWAR Writing Completion of 60 Units.,Completion of 60 Units.
ANTH 363,Natural History of Primates,3,,,ANTH 110,
ANTH 401,Foundations of Anthropology,3,,,Anthropology majors only.,
ANTH 405,Principles of Archaeology,3,,,ANTH 140 or Consent of Instructor Completion of 60 Units.,Completion of 60 Units.
ANTH 423,Professional Development in Anthropology,3,,,Upper Division Standing or Permission of the Instructor.,
ANTH 435,Human Evolution,3,,,ANTH 110,
ANTH 436,Medical Anthropology,3,,,ANTH 353 recommended.,
ANTH 438,Evolution of Sex and Reproduction,3,,,Completion of at least 60 units,
ANTH 439,Methods in Biological Anthropology,3,,,ANTH 110 and Department approved statistics course,
ANTH 458,Ethnographic Methods,3,,,ANTH 120 or consent of instructor.,
ANTH 496,Internship,3,,,"Upper-division standing, approval of faculty mentor.",
ANTH 498,Senior Thesis,1-6,,,"Open only to Anthropology major, senior standing, and consent of a faculty mentor.",
ANTH 499,Guided Studies in Anthropology,1-3,,,Consent of department.,
ANTH 501,Current Trends in Anthropological Theory,3,,,"ANTH 401 or equivalent, and graduate standing.",
ANTH 503,The Anthropological Perspective,3,,,Graduate standing or consent of instructor.,
ANTH 505,Practicing Anthropology,3,,,Graduate standing or consent of instructor.,
ANTH 510,Proseminar,3,,,Six units of upper-division anthropology courses or consent of instructor.,
ANTH 514,Anthropology of Religion,3,,,ANTH 120 and upper-division/graduate standing or consent of instructor.,
ANTH 517,Applied Anthropology,3,,,ANTH 120 and upper-division/graduate standing or consent of instructor.,
ANTH 519,Encounters and Identities,3,,,Graduate and advanced undergraduate students.,
ANTH 522,The Anthropology of Gender,3,,,Graduate standing or consent of instructor (ANTH 351 recommended).,
ANTH 530,Ethnography of Communication,3,,,Graduate standing.,
ANTH 531,New Media Ethnography,3,,,Graduate standing or consent of instructor.,
ANTH 540,Ethnographic Field School,3,,,Consent of Instructor.,
ANTH 541,Ethnographic Film Production I,3,,,Consent of instructor.,
ANTH 544,Transnational Migrants,3,,,Graduate standing or consent of instructor Anthropological examination of the lives of immigrants and refugees.,
ANTH 560,Ethnographic Research Methods,3,,,Graduate standing or consent of instructor.,
ANTH 561,Basic Computer Research Applications in Anthropology,3,,,ANTH 560 or consent of instructor.,
ANTH 570,Linguistic Field Methods,3,,,LING 420 and LING 421,
ANTH 597,Directed Readings in Anthropology,1-3,,,Senior or graduate standing and consent of instructor.,
ANTH 697,Directed Research,1-3,,,Consent of department.,
ANTH 698,Thesis or Applied Project,3,,,Consent of department.,
ARAB 101A,Elementary Arabic 1,4,,,Any Foundation course,Any Foundation course
ARAB 101B,Elementary Arabic 2,4,,,ARAB 101A,ARAB 101A
ARAB 201A,Intermediate Arabic 1,4,,,ARAB 101B or three years of high school Arabic or equivalent.,Any Foundation course
ARAB 201B,Intermediate Arabic 2,4,,,ARAB 201A or four years of high school Arabic or equivalent.,Any Foundation course
ARAB 250,Arabic for Arabic Speakers,6,,,This course is designed for heritage speakers of Arabic who are able to function in informal settings.,
ART 101,Artists in Their Own Words,1,,,One GE Foundation course,One GE Foundation course
ART 110,Introduction to the Visual Arts,3,,,One GE Foundation course,One GE Foundation course
ART 121,Safety and Sustainable Practices for Studio Artists,1,,,One GE Foundation course,One GE Foundation course
ART 130,Foundation Two-Dimensional,3,,,ART majors and Pre-majors,
ART 131,Foundation Three Dimensional,3,,,ART majors and Pre-majors only,
ART 132,Foundation Color Theory,3,,,ART 130,ART 130
ART 149,Foundation Computer Art,3,,,ART 130,
ART 150,Foundation Transdisciplinary Practice,,,,,
ART 181,Foundation Drawing,3,,,ART majors and Pre-majors,
ART 184,Foundation Life Drawing,3,,,ART 181,
ART 223,Intro Studio: Graphic Design - Typography,3,,,"Art majors or pre-art majors, or Design BA majors only",
ART 227,History of Animation,3,,,Completion of GE 1C requirement; sophomore standing,
ART 241,Intro Studio: Photography - Digital,3,,,One GE Foundation Course,
ART 261,Intro Studio: Sculpture - Life,3,,,One GE Foundation Course,
ART 263,Intro Studio: Sculpture - Beginning,3,,,One GE Foundation course,
ART 265,Intro Studio: Fiber,3,,,ART 130,
ART 271,Intro Studio: Illustration - Rendering,3,,,ART 130,
ART 272,Drawing with Perspective,3,,,ART 130,
ART 287,Intro Studio: Painting,3,,,ART 130,
ART 291,Intro Studio: Animation,3,,,ART 130,
ART 305,Art Education and New Technology,3,,,12 units of Art Foundation courses,
ART 311,Writing about Visual Art,3,,,"GE Foundation completed, ART majors only and upper division standing",
ART 316,Core Studio: Fiber - Pattern Design/Printing,3,,,ART 130,
ART 317,Core Studio: Fiber - Dyeing,3,,,ART 130,
ART 318,Advanced Studio: Graphic Design - TYPE II: Intermediate,3,,,For Art Majors and Pre-Art majors: ART 130,"For Art Majors and Pre-Art Majors: ART 184; ART 132, ART 241, ART 270 or"
ART 321,Graphic Design I: Introduction to Graphic Design,3,,,For Art Majors and Pre-Art Majors: ART 130,"For Art Majors and Pre-Art majors: ART 184; and ART 132, or ART 241, or"
ART 327,Graphic Design II: Intermediate Graphic Design,3,,,ART 223,
ART 328,Core Studio: Fiber - Soft Forms,3,,,ART 265,
ART 329,Core Studio: Fiber - Structures,3,,,ART 265 and Art majors only; or consent of Department Advisor or Instructor,
ART 332,Graphic Design: Professional Preparation,3,,,ART 318,
ART 333,Global Art Scenes,3,,,Completion of GE Foundation and upper-division standing,
ART 334,Core Studio: Graphic Design - Exploration and Experimentation,3,,,ART 327,
ART 335,Graphic Design - Concept Development,3,,,ART 223 and ART 321,
ART 336,Core Studio: Graphic Design - Development and Analysis,3,,,ART 327,
ART 337,Core Studio: Graphic Design - Packaging,3,,,ART 334,
ART 340,Core Studio: Photography - Darkroom,3,,,ART 130,ART 181
ART 341A,Core Studio: Ceramic Arts - Hand-building,3,,,ART 251A,
ART 341B,Core Studio: Ceramic Arts - Wheel-throwing,3,,,ART 251B,
ART 342A,Core Studio: Photography - Color,3,,,ART 340,ART 340
ART 343A,Advanced Studio: Ceramic Arts - Sculpture,3,,,ART 341A,
ART 343B,Advanced Studio: Ceramic Arts - Wheel-based,3,,,ART 341B,
ART 352A,Core Studio: Ceramic Arts - Material Formulation,3,,,"Art majors, Art Pre-majors and Art Minors only",
ART 352B,Core Studio: Ceramic Arts - Plaster,3,,,"Art majors, Art Pre-majors, and Art Minors only",
ART 352C,Advanced Studio: Ceramic Arts - Experimental Approaches,3,,,ART 131,
ART 353A,Core Studio: Wood-Design,3,,,ART 130,
ART 353B,Advanced Studio: Wood - CNC,3,,,ART 353A,
ART 354A,Core Studio: Wood - Furniture,3,,,ART 130 and,
ART 354B,Core Studio: Wood - Bending,3,,,ART 353A,
ART 354C,Core Studio: Wood - Cabinetry,3,,,ART 353A,
ART 355,Enameling,3,,,ART 130,
ART 356,Jewelry Casting,3,,,ART 130,
ART 357A,Core Studio: Metals - Jewelry,3,,,ART 130,
ART 357B,Core Studio: Metals - Design,3,,,ART 130,
ART 358A,Core Studio: Metals - Metalsmithing,3,,,ART 130,
ART 358B,Advanced Studio: Metals - Metalsmithing,3,,,ART 358A,
ART 359A,Architectural Metalwork and Blacksmithing,3,,,ART 130,
ART 359B,Sculptural Metalwork,3,,,ART 130,
ART 360A,Core Studio: Sculpture Intermediate,3,,,"ART 241, ART 251A",
ART 360B,Core Studio: Sculpture Intermediate,3,,,ART 360A,
ART 361,Sculpture/4D: Observation,3,,,ART majors only,
ART 363A,Advanced Studio: Sculpture - Practice Lab,3,,,ART 131,
ART 363B,Sculpture/4D: Fabrication Lab B,3,,,ART 131,
ART 363C,Core Studio: Sculpture - Digital Lab,3,,,ART 131,
ART 363D,Digital Fabrication Lab: CNC Machining,3,,,ART 363C,
ART 364,"Sculpture/4D: Electronics, Mechanics, Kinetics",3,,,ART 130,
ART 365,Media Design: Motion Graphics,3,,,ART 223,
ART 366,Media Design: User-Centered Design,3,,,ART 223,
ART 367A,Core Studio: Sculpture - Mold-making,3,,,ART 130,
ART 367B,Bronze and Metal Casting: Foundry Lab,3,,,Studio Art majors and ART 131,
ART 370,Core Studio: Printmaking - Survey,3,,,ART 130,
ART 371A,Core Studio: Illustration - 1,3,,,"ART 130, ART 131, ART 181, ART 184, ART 287, AH 111A , and AH 111B",
ART 371B,Core Studio: Illustration - 2,3,,,ART 371A,ART 223
ART 372,Core Studio: Illustration - Anatomy,3,,,ART 130,
ART 373,Costumed Figure Drawing,3,,,ART 372 or ART 390 or permission of instructor,
