term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,SLP,669A,SLP 669A,MULTICLTRL CLIN PRAC DEV SPCH,4,,02,6560,Spring_2026|SLP 669A|02|6560,FALSE,\N,310,SUP,MW,2-5:00PM,,LAB-134,Yu C,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,669A,SLP 669A,MULTICLTRL CLIN PRAC DEV SPCH,4,,03,6561,Spring_2026|SLP 669A|03|6561,FALSE,\N,310,SUP,TuTh,2-5:00PM,,LAB-117A,Carias S,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,669J,SLP 669J,MLTCLTRL CLIN PRAC AQD NEUROG,4,,01,5299,Spring_2026|SLP 669J|01|5299,FALSE,\N,,SUP,MW,1-4:00PM,,LAB-117A,Gomez-Tydor K,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,669J,SLP 669J,MLTCLTRL CLIN PRAC AQD NEUROG,4,,02,5300,Spring_2026|SLP 669J|02|5300,FALSE,\N,,SUP,TuTh,1-4:00PM,,LAB-114,Yu C,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,670,SLP 670,CLIN INTRNSHP SPEECH-LANG PATH,5,,01,5297,Spring_2026|SLP 670|01|5297,FALSE,\N,,SUP,TBA,NA,available,OFF-CAMP,Gomez-Tydor K,Class instruction is: Face to Face - Off Campus.
Spring_2026,SLP,672,SLP 672,SEMINAR IN AUGMENTIVE ALT COMM,3,,01,7576,Spring_2026|SLP 672|01|7576,FALSE,\N,,SEM,W,9-11:45AM,,LAB-126,Vento-Wilson M,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,678,SLP 678,CLIN METHD SPCH-LANG PATHOLOGY,1,,01,5579,Spring_2026|SLP 678|01|5579,FALSE,\N,310,SEM,M,12-12:50PM,available,LAB-117A,Gomez-Tydor K,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,678,SLP 678,CLIN METHD SPCH-LANG PATHOLOGY,1,,02,5884,Spring_2026|SLP 678|02|5884,FALSE,\N,310,SEM,M,1-1:50PM,,LAB-114,Yu C,Class instruction is: Face to Face - On Campus.
Spring_2026,SLP,686A,SLP 686A,SPEECH-LANGUAGE PATHOLOGY,5,,01,5301,Spring_2026|SLP 686A|01|5301,FALSE,\N,,SUP,TBA,NA,available,OFF-CAMP,Gomez-Tydor K,Class instruction is: Face to Face - Off Campus.
Spring_2026,SLP,695,SLP 695,DIRECTED READINGS,1,,01,5298,Spring_2026|SLP 695|01|5298,FALSE,\N,,ACT,F,12-12:50PM,available,LAB-126,Sun L,Instructor Consent RequiredClass instruction is: Hybrid(Face to Face & Async).
Spring_2026,SLP,695,SLP 695,DIRECTED READINGS,1,,01,\N,Spring_2026|SLP 695|01|NOCLASS|92273b302e96421e,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Sun L,additional meeting detail
Spring_2026,SLP,697,SLP 697,DIRECTED RESEARCH,1,,01,8113,Spring_2026|SLP 697|01|8113,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Staff,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,SLP,698,SLP 698,THESIS,1,,01,5295,Spring_2026|SLP 698|01|5295,FALSE,\N,,SUP,TBA,NA,available,LAB-102,Sun L,Department Consent RequiredClass instruction is: Face to Face - On Campus.
