term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,S,W 441,S W 441,GENERALIST SW COMMUN INSTITUT,3,,03,3336,Spring_2026|S W 441|03|3336,FALSE,\N,,SEM,M,7-9:45PM,,SPA-212,Stallings J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 465,S W 465,RESEARCH METHODS,3,,01,1728,Spring_2026|S W 465|01|1728,FALSE,\N,,SEM,MW,9:30-10:45AM,,ET-105,Cadiz M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 465,S W 465,RESEARCH METHODS,3,,02,1729,Spring_2026|S W 465|02|1729,FALSE,\N,,SEM,MW,11-12:15PM,,ET-105,Cadiz M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 465,S W 465,RESEARCH METHODS,3,,03,3337,Spring_2026|S W 465|03|3337,FALSE,\N,,SEM,W,7-9:45PM,,KIN-114,Washington A,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,01,1730,Spring_2026|S W 495B|01|1730,FALSE,\N,,SEM,W,1-2:50PM,available,HSD-113,Pringle-Hornsby E,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,01,\N,Spring_2026|S W 495B|01|NOCLASS|6073fa3ad12862c0,FALSE,\N,,,NA,NA,,OFF-CAMP,Pringle-Hornsby E,additional meeting detail
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,02,1731,Spring_2026|S W 495B|02|1731,FALSE,\N,,SEM,W,1-2:50PM,available,SPA-112,Ibanez L,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,02,\N,Spring_2026|S W 495B|02|NOCLASS|a2e51d764bfeaeb7,FALSE,\N,,,NA,NA,,OFF-CAMP,Ibanez L,additional meeting detail
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,03,1732,Spring_2026|S W 495B|03|1732,FALSE,\N,,SEM,W,1-2:50PM,available,SPA-210,Polk J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,03,\N,Spring_2026|S W 495B|03|NOCLASS|32869d8dca4defaf,FALSE,\N,,,NA,NA,,OFF-CAMP,Polk J,additional meeting detail
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,04,9975,Spring_2026|S W 495B|04|9975,FALSE,\N,,SEM,W,1-2:50PM,available,SPA-103,Patel J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,04,\N,Spring_2026|S W 495B|04|NOCLASS|49968cca04c4441e,FALSE,\N,,,NA,NA,,OFF-CAMP,Patel J,additional meeting detail
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,05,3338,Spring_2026|S W 495B|05|3338,FALSE,\N,,SEM,W,5-6:50PM,,SPA-103,De Los Reyes R,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,05,\N,Spring_2026|S W 495B|05|NOCLASS|51212cfc1ac0c630,FALSE,\N,,,NA,NA,,OFF-CAMP,De Los Reyes R,additional meeting detail
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,06,3339,Spring_2026|S W 495B|06|3339,FALSE,\N,,SEM,W,5-6:50PM,available,SPA-111,Masuno W,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 495B,S W 495B,PRACTICUM EXPER SOCIAL WORK II,3,,06,\N,Spring_2026|S W 495B|06|NOCLASS|d7bfedb666172ee5,FALSE,\N,,,NA,NA,,OFF-CAMP,Masuno W,additional meeting detail
Spring_2026,S,W 499,S W 499,DIRECTED STUDIES,1,,01,10210,Spring_2026|S W 499|01|10210,FALSE,\N,,SUP,TBA,NA,available,SPA-161,Meyer-Adams N,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,01,1733,Spring_2026|S W 503B|01|1733,FALSE,\N,,SEM,M,9-11:45AM,,HHS1-200,Valenzuela J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,02,1735,Spring_2026|S W 503B|02|1735,FALSE,\N,,SEM,M,3-5:45PM,,SPA-210,Polk J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,03,1734,Spring_2026|S W 503B|03|1734,FALSE,\N,,SEM,F,9-11:45AM,,SPA-103,Jenkins T,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,04,3123,Spring_2026|S W 503B|04|3123,FALSE,\N,,SEM,F,1-3:45PM,,SPA-103,Jenkins T,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,05,1737,Spring_2026|S W 503B|05|1737,FALSE,\N,,SEM,M,7-9:45PM,,KIN-063,Cadiz M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,06,1736,Spring_2026|S W 503B|06|1736,FALSE,\N,,SEM,W,7-9:45PM,available,SPA-210,Cadiz M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,07,1738,Spring_2026|S W 503B|07|1738,FALSE,\N,,SEM,Sa,10-12:45PM,,SPA-112,Nagai C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 503B,S W 503B,HUMAN BHVR & SOC ENVRMNT II,3,,08,3124,Spring_2026|S W 503B|08|3124,FALSE,\N,,SEM,Sa,1:30-4:15PM,available,SPA-107,Valenzuela J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 570,S W 570,FND S W PRACT SKILLS INT GRPS,3,,01,3671,Spring_2026|S W 570|01|3671,FALSE,\N,,SEM,M,9-11:45AM,,VEC-107,Polk J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 570,S W 570,FND S W PRACT SKILLS INT GRPS,3,,02,3672,Spring_2026|S W 570|02|3672,FALSE,\N,,SEM,M,3-5:45PM,,SPA-112,Porter K,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 570,S W 570,FND S W PRACT SKILLS INT GRPS,3,,03,3673,Spring_2026|S W 570|03|3673,FALSE,\N,,SEM,F,9-11:45AM,available,SPA-104,Leung C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 570,S W 570,FND S W PRACT SKILLS INT GRPS,3,,04,3674,Spring_2026|S W 570|04|3674,FALSE,\N,,SEM,F,1-3:45PM,,SPA-208,Leung C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,01,1742,Spring_2026|S W 592|01|1742,FALSE,\N,,SEM,M,9-11:45AM,,ET-009,Anderson K,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,02,3125,Spring_2026|S W 592|02|3125,FALSE,\N,,SEM,M,3-5:45PM,,SPA-103,Anderson K,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,03,1741,Spring_2026|S W 592|03|1741,FALSE,\N,,SEM,F,9-11:45AM,,SPA-208,Crutchfield R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,04,1740,Spring_2026|S W 592|04|1740,FALSE,\N,,SEM,F,1-3:45PM,,SPA-104,Kim M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,05,3996,Spring_2026|S W 592|05|3996,FALSE,\N,,SEM,W,7-9:45PM,available,SPA-103,Stallings J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,06,3997,Spring_2026|S W 592|06|3997,FALSE,\N,,SEM,W,7-9:45PM,available,SPA-109,Hope R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,07,3998,Spring_2026|S W 592|07|3998,FALSE,\N,,SEM,Sa,10-12:45PM,,SPA-210,Valenzuela J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 592,S W 592,FND SW MACRO PRACT SKILLS,3,,08,3999,Spring_2026|S W 592|08|3999,FALSE,\N,,SEM,Sa,10-12:45PM,,SPA-208,Diaz M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594A,S W 594A,RESEARCH METHODS SOCIAL WORK,3,,01,3667,Spring_2026|S W 594A|01|3667,FALSE,\N,,SEM,M,7-9:45PM,,ET-109,Washington A,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594A,S W 594A,RESEARCH METHODS SOCIAL WORK,3,,02,3668,Spring_2026|S W 594A|02|3668,FALSE,\N,,SEM,W,7-9:45PM,,ET-109,Sevillano L,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594A,S W 594A,RESEARCH METHODS SOCIAL WORK,3,,03,3669,Spring_2026|S W 594A|03|3669,FALSE,\N,,SEM,Sa,10-12:45PM,available,ET-109,Sevillano L,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594A,S W 594A,RESEARCH METHODS SOCIAL WORK,3,,04,3670,Spring_2026|S W 594A|04|3670,FALSE,\N,,SEM,Sa,1:30-4:15PM,available,ET-109,Lam B,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594B,S W 594B,RESRCH METHODS SOCIAL WORK II,3,,01,1739,Spring_2026|S W 594B|01|1739,FALSE,\N,,SEM,M,9-11:45AM,,KIN-057,Lam B,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594B,S W 594B,RESRCH METHODS SOCIAL WORK II,3,,02,2564,Spring_2026|S W 594B|02|2564,FALSE,\N,,SEM,M,3-5:45PM,,ET-109,ODonnell J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594B,S W 594B,RESRCH METHODS SOCIAL WORK II,3,,03,2595,Spring_2026|S W 594B|03|2595,FALSE,\N,,SEM,F,9-11:45AM,,ET-109,S J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 594B,S W 594B,RESRCH METHODS SOCIAL WORK II,3,,04,3105,Spring_2026|S W 594B|04|3105,FALSE,\N,,SEM,F,1-3:45PM,,ET-109,S J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,01,3316,Spring_2026|S W 596B|01|3316,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,,HSD-113,Polk S,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,01,\N,Spring_2026|S W 596B|01|NOCLASS|a41045be6fe2d118,FALSE,\N,,,NA,NA,,OFF-CAMP,Polk S,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,02,3317,Spring_2026|S W 596B|02|3317,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,,HSD-111,Hundley I,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,02,\N,Spring_2026|S W 596B|02|NOCLASS|bea60516f34561d7,FALSE,\N,,,NA,NA,,OFF-CAMP,Hundley I,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,03,3318,Spring_2026|S W 596B|03|3318,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,,SPA-103,Maldonado L,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,03,\N,Spring_2026|S W 596B|03|NOCLASS|8297509f82c24b2a,FALSE,\N,,,NA,NA,,OFF-CAMP,Maldonado L,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,04,3319,Spring_2026|S W 596B|04|3319,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,available,SPA-205,Quintanilla M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,04,\N,Spring_2026|S W 596B|04|NOCLASS|868a0c13780fd60a,FALSE,\N,,,NA,NA,,OFF-CAMP,Quintanilla M,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,05,3320,Spring_2026|S W 596B|05|3320,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,available,ET-009,Garfias Marcus J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,05,\N,Spring_2026|S W 596B|05|NOCLASS|32bfe22288c5810f,FALSE,\N,,,NA,NA,,OFF-CAMP,Garfias Marcus J,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,06,3321,Spring_2026|S W 596B|06|3321,FALSE,\N,"10,11,12",SEM,M,1-2:50PM,,ET-103,Crotts S,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,06,\N,Spring_2026|S W 596B|06|NOCLASS|0f485c59b7752a51,FALSE,\N,,,NA,NA,,OFF-CAMP,Crotts S,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,07,3322,Spring_2026|S W 596B|07|3322,FALSE,\N,"10,11,12",SEM,M,5-6:50PM,,SPA-203,Allen P,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,07,\N,Spring_2026|S W 596B|07|NOCLASS|4858ffd421d71ae0,FALSE,\N,,,NA,NA,,OFF-CAMP,Allen P,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,08,3323,Spring_2026|S W 596B|08|3323,FALSE,\N,"10,11,12",SEM,M,5-6:50PM,,HHS1-201,Valenzuela J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,08,\N,Spring_2026|S W 596B|08|NOCLASS|8e16af41ec781147,FALSE,\N,,,NA,NA,,OFF-CAMP,Valenzuela J,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,09,3324,Spring_2026|S W 596B|09|3324,FALSE,\N,"10,11,12",SEM,M,5-6:50PM,,KIN-063,Quintanilla M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,09,\N,Spring_2026|S W 596B|09|NOCLASS|003289526a794d62,FALSE,\N,,,NA,NA,,OFF-CAMP,Quintanilla M,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,10,3325,Spring_2026|S W 596B|10|3325,FALSE,\N,"10,11,12",SEM,Sa,8-9:50AM,available,SPA-107,Nevarez J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,10,\N,Spring_2026|S W 596B|10|NOCLASS|23848cffcbc7a6f0,FALSE,\N,,,NA,NA,,OFF-CAMP,Nevarez J,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,11,3326,Spring_2026|S W 596B|11|3326,FALSE,\N,"10,11,12",SEM,Sa,8-9:50AM,,SPA-209,Rauda-Trout R,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,11,\N,Spring_2026|S W 596B|11|NOCLASS|13be61c9c7450357,FALSE,\N,,,NA,NA,,OFF-CAMP,Rauda-Trout R,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,12,3995,Spring_2026|S W 596B|12|3995,FALSE,\N,"10,11,12",SEM,Sa,8-9:50AM,available,SPA-112,Hamilton S,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,12,\N,Spring_2026|S W 596B|12|NOCLASS|1492ef251db98b74,FALSE,\N,,,NA,NA,,OFF-CAMP,Hamilton S,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,13,5552,Spring_2026|S W 596B|13|5552,FALSE,\N,,SEM,Sa,8-9:50AM,,SPA-208,Prince M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,13,\N,Spring_2026|S W 596B|13|NOCLASS|25901c94b069c131,FALSE,\N,,,NA,NA,,OFF-CAMP,Prince M,additional meeting detail
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,14,9121,Spring_2026|S W 596B|14|9121,FALSE,\N,"10,11,12",SEM,Sa,8-9:50AM,available,SPA-210,Valenzuela J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 596B,S W 596B,FOUNDATION PRACTICUM EDUCTN II,3,,14,\N,Spring_2026|S W 596B|14|NOCLASS|0499752b45f18aea,FALSE,\N,,,NA,NA,,OFF-CAMP,Valenzuela J,additional meeting detail
Spring_2026,S,W 599,S W 599,INDEPENDENT STUDY,1,,01,10211,Spring_2026|S W 599|01|10211,FALSE,\N,,SEM,NA,NA,available,SPA-161,Meyer-Adams N,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,01,1747,Spring_2026|S W 605|01|1747,FALSE,\N,,SEM,F,9-11:45AM,available,SPA-210,Anderson K,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,02,3340,Spring_2026|S W 605|02|3340,FALSE,\N,,SEM,F,9-11:45AM,,SPA-107,Crotts S,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,03,3955,Spring_2026|S W 605|03|3955,FALSE,\N,,SEM,F,9-11:45AM,,SPA-109,Campbell C,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,04,3954,Spring_2026|S W 605|04|3954,FALSE,\N,,SEM,F,1-3:45PM,available,SPA-108,Delgado C,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,05,3953,Spring_2026|S W 605|05|3953,FALSE,\N,,SEM,F,1-3:45PM,available,SPA-111,Crotts S,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 605,S W 605,ADV SOC POL ANALYSIS ADC PRAC,3,,06,5863,Spring_2026|S W 605|06|5863,FALSE,\N,,SEM,F,1-3:45PM,,SPA-212,Anderson K,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,S,W 663,S W 663,ASSESS TREAT ALC AND SUB ABUSE,3,,01,4786,Spring_2026|S W 663|01|4786,FALSE,\N,,SEM,M,7-9:45PM,,SPA-109,Coronado R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 665,S W 665,SCHOOL SOCIAL WORK,3,,01,3754,Spring_2026|S W 665|01|3754,FALSE,\N,,SEM,M,7-9:45PM,,SPA-103,ODonnell J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,01,1743,Spring_2026|S W 670|01|1743,FALSE,\N,,SEM,M,9-11:45AM,available,HHS1-205,Castro R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,02,1744,Spring_2026|S W 670|02|1744,FALSE,\N,,SEM,M,9-11:45AM,available,ET-103,Hansen M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,03,1745,Spring_2026|S W 670|03|1745,FALSE,\N,,SEM,M,9-11:45AM,,HHS1-104,Hope R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,04,3024,Spring_2026|S W 670|04|3024,FALSE,\N,,SEM,M,3-5:45PM,available,HSD-113,Castro R,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,05,1746,Spring_2026|S W 670|05|1746,FALSE,\N,,SEM,M,3-5:45PM,available,HSD-111,Maldonado C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,06,2592,Spring_2026|S W 670|06|2592,FALSE,\N,,SEM,M,7-9:45PM,,SPA-203,Schrage J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,07,2294,Spring_2026|S W 670|07|2294,FALSE,\N,,SEM,M,7-9:45PM,,SPA-210,Sapiga M,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,08,4443,Spring_2026|S W 670|08|4443,FALSE,\N,,SEM,Sa,10-12:45PM,,SPA-203,Schrage J,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 670,S W 670,SOCIAL WORK LDRSHIP AND MGMT,3,,09,4996,Spring_2026|S W 670|09|4996,FALSE,\N,,SEM,Sa,10-12:45PM,,SPA-107,Campbell C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 673,S W 673,SW PRAC W FAMILIES AND COUPLES,3,,01,5867,Spring_2026|S W 673|01|5867,FALSE,\N,,SEM,M,3-5:45PM,,ET-009,Nagai C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 673,S W 673,SW PRAC W FAMILIES AND COUPLES,3,,02,5868,Spring_2026|S W 673|02|5868,FALSE,\N,,SEM,Sa,1:30-4:15PM,,SPA-103,Nagai C,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 675,S W 675,PRACTICE WITH DEATH AND LOSS,3,,01,4625,Spring_2026|S W 675|01|4625,FALSE,\N,,SEM,M,3-5:45PM,available,SPA-205,McCuan E,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 675,S W 675,PRACTICE WITH DEATH AND LOSS,3,,02,7119,Spring_2026|S W 675|02|7119,FALSE,\N,,SEM,M,7-9:45PM,,SPA-211,McCuan E,Class instruction is: Face to Face - On Campus.
Spring_2026,S,W 677,S W 677,SW PRACTICE MENTAL HEALTH SVCS,3,,01,2941,Spring_2026|S W 677|01|2941,FALSE,\N,,SEM,M,7-9:45PM,,SPA-112,Maldonado C,Class instruction is: Face to Face - On Campus.
