term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,H,SC 227,H SC 227,DRUGS & HEALTH,3,GE: E,01,3056,Spring_2026|H SC 227|01|3056,FALSE,\N,306,LEC,TuTh,12:30-1:45PM,,ONLINE-ONLY,Zeine F,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 227,H SC 227,DRUGS & HEALTH,3,GE: E,02,3087,Spring_2026|H SC 227|02|3087,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Espinoza-Ferrel T,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 227,H SC 227,DRUGS & HEALTH,3,GE: E,03,5919,Spring_2026|H SC 227|03|5919,FALSE,\N,306,LEC,MW,9:30-10:45AM,,ONLINE-ONLY,Betschman N,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 227,H SC 227,DRUGS & HEALTH,3,GE: E,04,5920,Spring_2026|H SC 227|04|5920,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Rascon M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 227,H SC 227,DRUGS & HEALTH,3,GE: E,05,6401,Spring_2026|H SC 227|05|6401,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Baltazar E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 250,H SC 250,PUBLIC HEALTH BIOLOGY,3,GE: 5B-NL (B2),01,6834,Spring_2026|H SC 250|01|6834,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Blanco L,Class instruction is: Asynch. Online-No Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/21/2025
Spring_2026,H,SC 250,H SC 250,PUBLIC HEALTH BIOLOGY,3,GE: 5B-NL (B2),02,7264,Spring_2026|H SC 250|02|7264,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Blanco L,Class instruction is: Asynch. Online-No Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/21/2025
Spring_2026,H,SC 250,H SC 250,PUBLIC HEALTH BIOLOGY,3,GE: 5B-NL (B2),03,9679,Spring_2026|H SC 250|03|9679,FALSE,\N,306,LEC,TuTh,8-9:15AM,,ONLINE-ONLY,Azad M,Class instruction is: Synch. Online - Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/21/2025
Spring_2026,H,SC 260,H SC 260,INTRODUCTION TO PHIT,3,,01,7265,Spring_2026|H SC 260|01|7265,FALSE,\N,306,LEC,MW,5:30-6:45PM,available,ONLINE-ONLY,Huang D,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,01,9371,Spring_2026|H SC 327|01|9371,FALSE,\N,309,LEC,Th,5:30-6:45PM,,ONLINE-ONLY,Jenkins M,Class instruction is: Online - Mixed Meet Times.Reserve Cap for Graduating Seniors to lift on 11/28/2025
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,01,\N,Spring_2026|H SC 327|01|NOCLASS|46e9004af7faecc1,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,02,8022,Spring_2026|H SC 327|02|8022,FALSE,\N,309,LEC,Th,9:30-10:45AM,,ONLINE-ONLY,Rosen E,Class instruction is: Online - Mixed Meet Times.Online Mixed Meeting Times: Please review the course syllabus for specific instructions on meeting times.Reserve Cap for Graduating Seniors to lift on 11/28/2025
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,02,\N,Spring_2026|H SC 327|02|NOCLASS|b80c3e041a26440d,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,03,9403,Spring_2026|H SC 327|03|9403,FALSE,\N,309,LEC,Tu,9:30-10:45AM,,ONLINE-ONLY,Jenkins M,Class instruction is: Online - Mixed Meet Times.Online Mixed Meeting Times: Please review the course syllabus for specific instructions on meeting times.Reserve Cap for Graduating Seniors to lift on 11/28/2025
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,03,\N,Spring_2026|H SC 327|03|NOCLASS|fc0c3a898668978d,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,04,9603,Spring_2026|H SC 327|04|9603,FALSE,\N,309,LEC,W,2-3:15PM,,ONLINE-ONLY,Sharifian-Attar B,Class instruction is: Online - Mixed Meet Times.Reserve Cap for Graduating Seniors to lift on 11/28/2025
Spring_2026,H,SC 327,H SC 327,ADV SBSTNC USE POLICY&ADVOCACY,3,,04,\N,Spring_2026|H SC 327|04|NOCLASS|110a5653d5984528,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 360,H SC 360,PUBLC HLTH INFORMATICS: DATA,3,,01,10485,Spring_2026|H SC 360|01|10485,FALSE,\N,306,LEC,MW,2-3:15PM,available,ONLINE-ONLY,Montano M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 400,H SC 400,PRINCIPLES OF EPIDEMIOLOGY,3,,01,2959,Spring_2026|H SC 400|01|2959,FALSE,\N,310,SEM,Tu,4-6:45PM,,HHS1-204,Huang D,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 400,H SC 400,PRINCIPLES OF EPIDEMIOLOGY,3,,02,3530,Spring_2026|H SC 400|02|3530,FALSE,\N,305,SEM,MW,9:30-10:45AM,,HHS1-101,Rosen E,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 400,H SC 400,PRINCIPLES OF EPIDEMIOLOGY,3,,03,3905,Spring_2026|H SC 400|03|3905,FALSE,\N,305,SEM,TuTh,8-9:15AM,,HHS1-101,Garrido-Ortega C,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 401,H SC 401,COMMUNITY HEALTH EDUCATION,3,,01,3243,Spring_2026|H SC 401|01|3243,FALSE,\N,310,SEM,MW,11-12:15PM,available,SPA-109,Papachristou T,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 401,H SC 401,COMMUNITY HEALTH EDUCATION,3,,02,4732,Spring_2026|H SC 401|02|4732,FALSE,\N,306,SEM,TuTh,9:30-10:45AM,,HHS1-101,Sharifian-Attar B,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 401,H SC 401,COMMUNITY HEALTH EDUCATION,3,,03,7089,Spring_2026|H SC 401|03|7089,FALSE,\N,306,SEM,W,4-6:45PM,,ONLINE-ONLY,Holloway E,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 401,H SC 401,COMMUNITY HEALTH EDUCATION,3,,04,9440,Spring_2026|H SC 401|04|9440,FALSE,\N,306,SEM,M,7-9:45PM,,ONLINE-ONLY,Sharifian-Attar B,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 402,H SC 402,CONCEPTS OF COMMUNITY HEALTH,3,,01,5921,Spring_2026|H SC 402|01|5921,FALSE,\N,306,SEM,TuTh,11-12:15PM,available,HHS1-101,Sparks L,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 402,H SC 402,CONCEPTS OF COMMUNITY HEALTH,3,,02,9556,Spring_2026|H SC 402|02|9556,FALSE,\N,306,SEM,MW,12:30-1:45PM,,ONLINE-ONLY,Betschman N,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 402,H SC 402,CONCEPTS OF COMMUNITY HEALTH,3,,03,7921,Spring_2026|H SC 402|03|7921,FALSE,\N,306,SEM,M,4-6:45PM,,ONLINE-ONLY,Sharifian-Attar B,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 403,H SC 403,COMMUNITY HEALTH STATISTICS,3,GE: 2UD/5UD (UDB),01,3400,Spring_2026|H SC 403|01|3400,FALSE,\N,310,SEM,TuTh,12:30-1:45PM,,KIN-057,Montano M,Class instruction is: Face to Face - On Campus.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 403,H SC 403,COMMUNITY HEALTH STATISTICS,3,GE: 2UD/5UD (UDB),02,4856,Spring_2026|H SC 403|02|4856,FALSE,\N,306,SEM,W,4-6:45PM,,ONLINE-ONLY,Montano M,Class instruction is: Synch. Online - Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 403,H SC 403,COMMUNITY HEALTH STATISTICS,3,GE: 2UD/5UD (UDB),03,5922,Spring_2026|H SC 403|03|5922,FALSE,\N,306,SEM,TuTh,11-12:15PM,,ONLINE-ONLY,Gorman F,Class instruction is: Synch. Online - Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 403,H SC 403,COMMUNITY HEALTH STATISTICS,3,GE: 2UD/5UD (UDB),04,7161,Spring_2026|H SC 403|04|7161,FALSE,\N,306,SEM,Tu,4-6:45PM,,ONLINE-ONLY,Montano M,Class instruction is: Synch. Online - Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 403,H SC 403,COMMUNITY HEALTH STATISTICS,3,GE: 2UD/5UD (UDB),05,12770,Spring_2026|H SC 403|05|12770,FALSE,\N,306,SEM,MW,2-3:15PM,,ONLINE-ONLY,Jenkins M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 405,H SC 405,HEALTH EDU EVAL & MEASUREMENT,3,,01,9268,Spring_2026|H SC 405|01|9268,FALSE,\N,306,SEM,MW,11-12:15PM,,ONLINE-ONLY,Jenkins M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 405,H SC 405,HEALTH EDU EVAL & MEASUREMENT,3,,02,9351,Spring_2026|H SC 405|02|9351,FALSE,\N,306,SEM,MW,9:30-10:45AM,available,ONLINE-ONLY,Papachristou T,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 405,H SC 405,HEALTH EDU EVAL & MEASUREMENT,3,,03,9352,Spring_2026|H SC 405|03|9352,FALSE,\N,310,SEM,TuTh,11-12:15PM,,HHS1-201,Papachristou T,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 407,H SC 407,HEALTH EQUITY SOC JUSTICE US,3,GE: 3UD (UDC),01,6869,Spring_2026|H SC 407|01|6869,FALSE,\N,306,SEM,MW,11-12:15PM,,ONLINE-ONLY,Cole B,Class instruction is: Synch. Online - Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/28/2025
Spring_2026,H,SC 407,H SC 407,HEALTH EQUITY SOC JUSTICE US,3,GE: 3UD (UDC),02,7267,Spring_2026|H SC 407|02|7267,FALSE,\N,,SEM,NA,NA,,ONLINE-ONLY,West H,Class instruction is: Asynch. Online-No Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/28/2025
Spring_2026,H,SC 407,H SC 407,HEALTH EQUITY SOC JUSTICE US,3,GE: 3UD (UDC),03,9349,Spring_2026|H SC 407|03|9349,FALSE,\N,306,SEM,Tu,4-6:45PM,,ONLINE-ONLY,Blanco L,Class instruction is: Synch. Online - Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/28/2025
Spring_2026,H,SC 407,H SC 407,HEALTH EQUITY SOC JUSTICE US,3,GE: 3UD (UDC),04,9604,Spring_2026|H SC 407|04|9604,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,West H,Class instruction is: Asynch. Online-No Meet Times.Reserve Cap for Health Science Pre-majors and current majors to lift on 11/28/2025
Spring_2026,H,SC 410,H SC 410,ASIAN AMERICAN HEALTH,3,,01,7266,Spring_2026|H SC 410|01|7266,FALSE,\N,306,LEC,TuTh,2-3:15PM,,ONLINE-ONLY,Gorman F,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 411A,H SC 411A,HSC-ELEMENTARY TEACHERS,3,,01,2569,Spring_2026|H SC 411A|01|2569,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Tenny K,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 411A,H SC 411A,HSC-ELEMENTARY TEACHERS,3,,02,4404,Spring_2026|H SC 411A|02|4404,FALSE,\N,310,LEC,M,4-6:45PM,available,HHS1-105,Gershwin-Razo S,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 411A,H SC 411A,HSC-ELEMENTARY TEACHERS,3,,03,7893,Spring_2026|H SC 411A|03|7893,FALSE,\N,306,LEC,MW,12:30-1:45PM,available,ONLINE-ONLY,Gershwin-Razo S,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,01,1378,Spring_2026|H SC 411B|01|1378,FALSE,\N,310,LEC,MW,8-9:15AM,,HHS1-101,Tenny K,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,02,1379,Spring_2026|H SC 411B|02|1379,FALSE,\N,310,LEC,TuTh,2-3:15PM,,HHS1-101,Whitehouse-Capuano N,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,03,1380,Spring_2026|H SC 411B|03|1380,FALSE,\N,307,LEC,Tu,4-6:45PM,available,HHS1-201,Fischer M,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,03,\N,Spring_2026|H SC 411B|03|NOCLASS|c44a3ea170960c3d,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,04,2317,Spring_2026|H SC 411B|04|2317,FALSE,\N,306,LEC,W,7-9:45PM,,ONLINE-ONLY,Fischer M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 411B,H SC 411B,HSC-SECONDARY TEACHERS,3,,05,3906,Spring_2026|H SC 411B|05|3906,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Bisorca V,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 412,H SC 412,AFRICAN AMERICAN HEALTH,3,,01,10487,Spring_2026|H SC 412|01|10487,FALSE,\N,306,LEC,MW,9:30-10:45AM,available,ONLINE-ONLY,Johnson A,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 420,H SC 420,GLOBAL HEALTH,3,GE: 4UD (UDD),01,3055,Spring_2026|H SC 420|01|3055,FALSE,\N,34,LEC,TuTh,9:30-10:45AM,,ONLINE-ONLY,Alaei A,Honors SectionClass instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 420,H SC 420,GLOBAL HEALTH,3,GE: 4UD (UDD),02,5923,Spring_2026|H SC 420|02|5923,FALSE,\N,306,LEC,MW,9:30-10:45AM,,ONLINE-ONLY,Orkeh G,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 420,H SC 420,GLOBAL HEALTH,3,GE: 4UD (UDD),03,9267,Spring_2026|H SC 420|03|9267,FALSE,\N,306,LEC,F,9-11:45AM,,ONLINE-ONLY,Orkeh G,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 421,H SC 421,HEALTH BEHAVIOR,3,,01,2473,Spring_2026|H SC 421|01|2473,FALSE,\N,306,LEC,MW,12:30-1:45PM,,ONLINE-ONLY,Garrido-Ortega C,Class instruction is: Synch. Online - Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 421,H SC 421,HEALTH BEHAVIOR,3,,02,5813,Spring_2026|H SC 421|02|5813,FALSE,\N,307,LEC,MW,11-12:15PM,,SPA-107,Rascon M,Class instruction is: Hybrid(Face to Face & Async).Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 421,H SC 421,HEALTH BEHAVIOR,3,,02,\N,Spring_2026|H SC 421|02|NOCLASS|341b65144bb1e9dd,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,H,SC 421,H SC 421,HEALTH BEHAVIOR,3,,03,5994,Spring_2026|H SC 421|03|5994,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,McDonald J,Class instruction is: Asynch. Online-No Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 421,H SC 421,HEALTH BEHAVIOR,3,,04,9367,Spring_2026|H SC 421|04|9367,FALSE,\N,306,LEC,TuTh,2-3:15PM,,ONLINE-ONLY,Holloway E,Class instruction is: Synch. Online - Meet Times.Reserve Cap for New Transfers to lift on 12/23/2025
Spring_2026,H,SC 422,H SC 422,ENVIRONMENTAL HEALTH,3,GE: 2UD/5UD (UDB),01,5659,Spring_2026|H SC 422|01|5659,FALSE,\N,306,LEC,Th,4-6:45PM,,ONLINE-ONLY,Azad M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 422,H SC 422,ENVIRONMENTAL HEALTH,3,GE: 2UD/5UD (UDB),02,5924,Spring_2026|H SC 422|02|5924,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Azad M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 423,H SC 423,CONSUMER HEALTH,3,GE: 4UD (UDD),01,5982,Spring_2026|H SC 423|01|5982,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Holloway E,Class instruction is: Asynch. Online-No Meet Times.Class offered with CAFF-423-01
Spring_2026,H,SC 423,H SC 423,CONSUMER HEALTH,3,GE: 4UD (UDD),02,5983,Spring_2026|H SC 423|02|5983,FALSE,\N,306,LEC,MW,9:30-10:45AM,,ONLINE-ONLY,Kepes N,Class instruction is: Synch. Online - Meet Times.Class offered with CAFF-423-02
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),01,7543,Spring_2026|H SC 425|01|7543,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Garrido-Ortega C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),02,3375,Spring_2026|H SC 425|02|3375,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Gershwin-Razo S,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),03,2424,Spring_2026|H SC 425|03|2424,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Holloway E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),04,2812,Spring_2026|H SC 425|04|2812,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Sharifian-Attar B,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),05,2890,Spring_2026|H SC 425|05|2890,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Gorman F,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 425,H SC 425,HUMAN SEXUALITY & SEX EDUCATN,3,GE: 4UD (UDD),06,9297,Spring_2026|H SC 425|06|9297,FALSE,\N,306,LEC,MW,11-12:15PM,,SPA-209,Gershwin-Razo S,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 430,H SC 430,SCHOOL HEALTH PROGRAM,3,,01,3112,Spring_2026|H SC 430|01|3112,FALSE,\N,306,LEC,W,7-9:45PM,,ONLINE-ONLY,Ramirez W,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 430,H SC 430,SCHOOL HEALTH PROGRAM,3,,02,7902,Spring_2026|H SC 430|02|7902,FALSE,\N,310,LEC,TuTh,12:30-1:45PM,,SPA-210,Bisorca V,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 430,H SC 430,SCHOOL HEALTH PROGRAM,3,,03,7905,Spring_2026|H SC 430|03|7905,FALSE,\N,,LEC,MW,12:30-1:45PM,,EN2-103,Tenny K,Class instruction is: Face to Face - On Campus.
Spring_2026,H,SC 431,H SC 431,FOSTER MNTL HLTH SCHL ENVRNMNT,3,,01,6879,Spring_2026|H SC 431|01|6879,FALSE,\N,306,LEC,MW,9:30-10:45AM,available,ONLINE-ONLY,Tenny K,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 435,H SC 435,HEALTH PROMOTN RISK REDUCTION,3,,01,2421,Spring_2026|H SC 435|01|2421,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Falcetti P,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 435,H SC 435,HEALTH PROMOTN RISK REDUCTION,3,,02,9358,Spring_2026|H SC 435|02|9358,FALSE,\N,306,SEM,TuTh,8-9:15AM,,ONLINE-ONLY,Falcetti P,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 435,H SC 435,HEALTH PROMOTN RISK REDUCTION,3,,03,9605,Spring_2026|H SC 435|03|9605,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Falcetti P,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,H,SC 440,H SC 440,APPLD CONCEPTS HEALTH SCIENCE,3,GWAR: WI,01,4405,Spring_2026|H SC 440|01|4405,FALSE,\N,306,LEC,M,7-9:45PM,available,ONLINE-ONLY,Ramirez W,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 440,H SC 440,APPLD CONCEPTS HEALTH SCIENCE,3,GWAR: WI,03,4795,Spring_2026|H SC 440|03|4795,FALSE,\N,306,LEC,W,7-9:45PM,available,ONLINE-ONLY,Blanco L,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 440,H SC 440,APPLD CONCEPTS HEALTH SCIENCE,3,GWAR: WI,04,4925,Spring_2026|H SC 440|04|4925,FALSE,\N,306,LEC,Th,7-9:45PM,available,ONLINE-ONLY,Ramirez W,Class instruction is: Synch. Online - Meet Times.
Spring_2026,H,SC 440,H SC 440,APPLD CONCEPTS HEALTH SCIENCE,3,GWAR: WI,05,9184,Spring_2026|H SC 440|05|9184,FALSE,\N,306,LEC,TuTh,9:30-10:45AM,available,ONLINE-ONLY,Papachristou T,Class instruction is: Synch. Online - Meet Times.
