term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,GERN,400,GERN 400,PERSPECTIVES ON GERONTOLOGY,3,GE: 4UD (UDD); GWAR: WI,17,\N,Spring_2026|GERN 400|17|NOCLASS|b30996f7fa9f7d86,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,400,GERN 400,PERSPECTIVES ON GERONTOLOGY,3,GE: 4UD (UDD); GWAR: WI,18,8252,Spring_2026|GERN 400|18|8252,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Goeller C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),01,6293,Spring_2026|GERN 401|01|6293,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Ionescu E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),02,6295,Spring_2026|GERN 401|02|6295,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Ionescu E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),03,6926,Spring_2026|GERN 401|03|6926,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Ionescu E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),04,6932,Spring_2026|GERN 401|04|6932,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Ionescu E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),05,6933,Spring_2026|GERN 401|05|6933,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Ionescu E,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),06,7057,Spring_2026|GERN 401|06|7057,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Wilkinson A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),07,7107,Spring_2026|GERN 401|07|7107,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Wilkinson A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),08,7163,Spring_2026|GERN 401|08|7163,FALSE,\N,306,LEC,NA,NA,,ONLINE-ONLY,Archer J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),09,7205,Spring_2026|GERN 401|09|7205,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Archer J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),10,7566,Spring_2026|GERN 401|10|7566,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Carpiac M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,401,GERN 401,HUMAN AGING,3,GE: 2UD/5UD (UDB),11,9671,Spring_2026|GERN 401|11|9671,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Archer J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,420,GERN 420,PERSONAL FINANCE FOR THE AGING,3,,01,5661,Spring_2026|GERN 420|01|5661,FALSE,\N,307,LEC,NA,NA,,ONLINE-ONLY,Ostlund A,Class instruction is: Asynch. Online-No Meet Times.Class offered with CAFF-420-01
Spring_2026,GERN,430,GERN 430,AGING AND DEMENTIA,3,,01,9948,Spring_2026|GERN 430|01|9948,FALSE,\N,310,SEM,Tu,6-8:45PM,available,FCS-122,Marshall M,Class instruction is: Face to Face - On Campus.
Spring_2026,GERN,439,GERN 439,NUTRITION & AGING,3,,01,4598,Spring_2026|GERN 439|01|4598,FALSE,\N,307,LEC,M,6-7:15PM,,FCS-136,Frank G,Class instruction is: Hybrid(Face to Face & Async).Class offered with NUTR-439-01
Spring_2026,GERN,439,GERN 439,NUTRITION & AGING,3,,01,\N,Spring_2026|GERN 439|01|NOCLASS|64639f54037b3aa6,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,482,GERN 482,HEALTH ASSESS & AGING CLIENT,3,,01,5284,Spring_2026|GERN 482|01|5284,FALSE,\N,307,LEC,Th,6-8:45PM,available,FCS-123,Marshall M,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,GERN,482,GERN 482,HEALTH ASSESS & AGING CLIENT,3,,01,\N,Spring_2026|GERN 482|01|NOCLASS|f712d60dbf371e01,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,492G,GERN 492G,INTERNSHIP IN GERN,3,,01,1376,Spring_2026|GERN 492G|01|1376,FALSE,\N,"1,10,27,307",SEM,NA,NA,,ONLINE-ONLY,Marshall M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,497,GERN 497,DIRECTED STUDIES,3,,01,11240,Spring_2026|GERN 497|01|11240,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Carpiac M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,520,GERN 520,PERSONAL FINANCE FOR THE AGING,3,,01,6693,Spring_2026|GERN 520|01|6693,FALSE,\N,305,LEC,NA,NA,available,ONLINE-ONLY,Ostlund A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,530,GERN 530,AGING AND DEMENTIA,3,,01,9949,Spring_2026|GERN 530|01|9949,FALSE,\N,310,SEM,Tu,6-8:45PM,available,FCS-122,Marshall M,Class instruction is: Face to Face - On Campus.
Spring_2026,GERN,539,GERN 539,NUTRITION AND AGING,3,,01,6507,Spring_2026|GERN 539|01|6507,FALSE,\N,307,LEC,M,6-7:15PM,available,FCS-136,Frank G,Class instruction is: Hybrid(Face to Face & Async).Class offered with NUTR-539-01
Spring_2026,GERN,539,GERN 539,NUTRITION AND AGING,3,,01,\N,Spring_2026|GERN 539|01|NOCLASS|f83d8aa30aaba5b0,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,569,GERN 569,DISABILITY ISSUES & INTERVENTN,3,,01,9112,Spring_2026|GERN 569|01|9112,FALSE,\N,,LEC,NA,NA,,ONLINE-ONLY,Yang H,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,582,GERN 582,HEALTH ASSESSMENT AGING CLIENT,3,,01,3065,Spring_2026|GERN 582|01|3065,FALSE,\N,307,LEC,Th,6-8:45PM,available,FCS-123,Marshall M,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,GERN,582,GERN 582,HEALTH ASSESSMENT AGING CLIENT,3,,01,\N,Spring_2026|GERN 582|01|NOCLASS|b9dd1abc6e732039,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,592,GERN 592,INTERNSHIP FCS & GERONTOLOGY,3,,01,2143,Spring_2026|GERN 592|01|2143,FALSE,\N,"1,10,27,307",SEM,NA,NA,,ONLINE-ONLY,Marshall M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,597,GERN 597,INDEPENDENT STUDY,1,,01,2139,Spring_2026|GERN 597|01|2139,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Carpiac M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,600,GERN 600,SEMINAR IN LEADERSHIP AND ADMI,3,,01,7354,Spring_2026|GERN 600|01|7354,FALSE,\N,,SEM,W,6-8:45PM,available,FCS-123,Martinez I,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,GERN,600,GERN 600,SEMINAR IN LEADERSHIP AND ADMI,3,,01,\N,Spring_2026|GERN 600|01|NOCLASS|c3e815f47d1e94a5,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,GERN,692,GERN 692,GERONTOLOGY DIRECTED PROJECT,3,,01,1978,Spring_2026|GERN 692|01|1978,FALSE,\N,,SUP,TBA,NA,,ONLINE-ONLY,Carpiac M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,697,GERN 697,DIRECTED RESEARCH,3,,01,1377,Spring_2026|GERN 697|01|1377,FALSE,\N,,SUP,TBA,NA,,ONLINE-ONLY,Carpiac M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,GERN,698,GERN 698,THESIS,3,,01,10922,Spring_2026|GERN 698|01|10922,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Carpiac M,Class instruction is: Asynch. Online-No Meet Times.
