term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,BME,425,BME 425,BIOMATERIALS,3,,01,5854,Spring_2026|BME 425|01|5854,FALSE,\N,,SEM,Tu,8-9:50AM,available,ET-239,Maldonado M,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,425,BME 425,BIOMATERIALS,3,,03,8332,Spring_2026|BME 425|03|8332,FALSE,\N,,LAB,Th,8-10:45AM,available,ET-241,Maldonado M,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,455,BME 455,COMPUTATIONAL BIOMEDICINE,3,,01,4927,Spring_2026|BME 455|01|4927,FALSE,\N,,SEM,Tu,11-12:50PM,available,ET-239,Fahim A,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,455,BME 455,COMPUTATIONAL BIOMEDICINE,3,,02,4928,Spring_2026|BME 455|02|4928,FALSE,\N,,LAB,Th,11-1:45PM,available,ET-239,Fahim A,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,460,BME 460,BIOMEDICAL INSTRUMENTATION,3,,01,4929,Spring_2026|BME 460|01|4929,FALSE,\N,,LEC,W,8-9:50AM,available,ET-239,Raman S,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,460,BME 460,BIOMEDICAL INSTRUMENTATION,3,,02,4930,Spring_2026|BME 460|02|4930,FALSE,\N,,LAB,F,8-10:45AM,available,ET-239,Raman S,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,490A,BME 490A,BIOMEDICAL ENGINEERING CAPSTON,3,,01,5594,Spring_2026|BME 490A|01|5594,FALSE,\N,,SEM,F,1-2:50PM,available,ET-239,Khoo I,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,490A,BME 490A,BIOMEDICAL ENGINEERING CAPSTON,3,,02,5595,Spring_2026|BME 490A|02|5595,FALSE,\N,,LAB,M,2-4:45PM,available,ET-241,Demircan E,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,490B,BME 490B,BIOMEDICAL ENGINEERING CAPSTON,3,,01,5716,Spring_2026|BME 490B|01|5716,FALSE,\N,,SEM,F,11-12:50PM,,ET-239,Ahrar S,Class instruction is: Face to Face - On Campus.
Spring_2026,BME,490B,BME 490B,BIOMEDICAL ENGINEERING CAPSTON,3,,02,5717,Spring_2026|BME 490B|02|5717,FALSE,\N,,LAB,W,1-3:45PM,,ET-241,Ahrar S,Class instruction is: Face to Face - On Campus.
