course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
E T 250,Circuit Analysis I,2,,,PHYS 100B with a grade of “C” or better,ET 250L
E T 250L,Circuit Analysis I Laboratory,1,,,PHYS 100B with a grade of “C” or better,E T 250
E T 252,Circuit Analysis II,2,,,"MATH 122 , E T 250 , E T 250L ; all with a grade of “C” or better",E T 252L
E T 252L,Circuit Analysis II Laboratory,1,,,"MATH 122 , E T 250 , E T 250L ; all with a grade of “C” or better",E T 252
E T 255,Introduction To Digital Electronics,2,,,,E T 255L
E T 255L,Introduction to Digital Electronics Laboratory,1,,,,E T 255
E T 260,Solid-State Electronics I,2,,,E T 252 E T 252L all with a grade of “C” or better,E T 260L
E T 260L,Solid State Electronics I Laboratory,1,,,"E T 252 , E T 252L all with a grade of “C” or better",E T 260
E T 286,Introduction to Object-Oriented Programming,2,,,"E T 205 , E T 205L all with a grade of “C” or better",E T 286L
E T 286L,Introduction to Object-Oriented Programming Laboratory,1,,,"E T 205 , E T 205L all with a grade of “C” or better",E T 286
E T 304,Applied Mechanics Strength of Materials,2,,,E T 204 with a grade of “C” or better,
E T 309,Industrial Communications and Leadership,3,,,E T 101 with a grade of “C” or better,
E T 311,Quality Engineering Technology,3,,,"E T 202 , E T 202L all with a grade of “C” or better",
E T 312,Statistical Quality Control,3,,,E T 311 all with a grade of “C” or better,
E T 341,Solid State Electronics II,2,,,"ENGR 203 , ENGR 203L , E T 260 , E T 260L all with a grade of “C” or better",E T 341L
E T 341L,Solid State Electronics II Laboratory,1,,,"ENGR 203, ENGR 203L, ET 260, ET 260L all with a grade of “C” or better",ET 341
E T 350,Motors and Generators,2,,,"E T 252 , E T 252L all with a grade of “C” or better",E T 350L
E T 350L,Motors and Generators Laboratory,1,,,"E T 252 , E T 252L all with a grade of “C” or better",E T 350
E T 360,Control Instrumentation,2,,,"E T 260 , E T 260L all with a grade of “C” or better",E T 360L
E T 360L,Control Instrumentation Laboratory,1,,,"E T 260 , E T 260L all with a grade of “C” or better",E T 360
E T 386,Introduction to Microprocessors,2,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 386L
E T 386L,Introduction to Microprocessors Laboratory,1,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 286
E T 387,Robot Programming and Mechatronics,2,,,"E T 205 , E T 205L all with a grade of “C” or better",E T 387L
E T 387L,Robot Programming and Mechatronics Laboratory,1,,,"E T 205 , E T 205L all with a grade of “C” or better",E T 387
E T 388,Technical Applications Using Programming Languages,2,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 388L
E T 388L,Technical Applications Using Programming Languages Laboratory,1,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 388
E T 409,Selected Topics in Engineering Technology,,,,"Senior standing in ET, consent of instructor",
E T 442,Computer Circuits,2,,,"E T 255 , E T 255L all with a grade of “C” or better",
E T 442L,Computer Circuits Laboratory,1,,,"E T 255 , E T 255L all with a grade of “C” or better",
E T 444,Telecommunications,3,,,"E T 360 , E T 360L all with a grade of “C” or better",
E T 445,Microelectronics,2,,,"E T 350 , E T 350L all with a grade of “C” or better",E T 445L
E T 445L,Microelectronics Laboratory,1,,,"E T 350 , E T 350L all with a grade of “C” or better",E T 445
E T 447,Industrial Applications of Electronic Circuits,2,,,"E T 341 , E T 341L all with a grade of “C” or better",E T 447L
E T 447L,Industrial Applications of Electronic Circuits Laboratory,1,,,"E T 341 , E T 341L all with a grade of “C” or better",E T 447
E T 460,Electronics Project Design and Development,2,,,"E T 341 , E T 341L all with a grade of “C” or better and senior standing",E T 460L
E T 460L,Electronics Project Design and Development Laboratory,1,,,"E T 341 , E T 341L all with a grade of “C” or better and senior standing",E T 460
E T 486,Data Structures,2,,,"E T 388 , E T 388L all with a grade of “C” or better",E T 486L
E T 486L,Data Structures Laboratory,1,,,"E T 388 , E T 388L all with a grade of “C” or better",E T 486
E T 488,Microcomputer Systems,2,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 488L
E T 488L,Microcomputer Systems Laboratory,1,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 488
E T 489,Computer Interfacing,2,,,"E T 442 , E T 442L , E T 488 , E T 488L all with a grade of “C” or better",E T 489L
E T 489L,Computer Interfacing Laboratory,1,,,"E T 442 , E T 442L , E T 488 , E T 488L all with a grade of “C” or better",E T 489
E T 491,Embedded Processors and Systems,2,,,"E T 488, E T 488L all with a grade of “C” or better",E T 491L
E T 491L,Embedded Processors and Systems Laboratory,1,,,"ET 488, ET 488L all with a grade of “C” or better",ET 491
E T 492,Computer Controlled Industrial Systems,2,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 492L
E T 492L,Computer Controlled Industrial Systems Laboratory,1,,,"E T 286 , E T 286L all with a grade of “C” or better",E T 492
E T 494,Applied Systems Development Project,2,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 494L
E T 494L,Applied Systems Development Project Laboratory,1,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 494
E T 497,Computer Network Technology,2,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 497L
E T 497L,Computer Network Technology Laboratory,1,,,"E T 386 , E T 386L all with a grade of “C” or better",E T 497
